Datum,Plats,Temp,Luftfuktighet
2016-11-04 13:37,Inne,22.8,14
2016-11-04 13:37,Ute,1.3,79
2016-11-04 13:38,Inne,22.8,14
2016-11-04 13:38,Ute,1.3,79
2016-11-04 13:39,Ute,1.3,79
2016-11-04 13:40,Inne,22.8,14
2016-11-04 13:40,Ute,1.3,79
2016-11-04 13:41,Inne,22.8,14
2016-11-04 13:41,Ute,1.4,79
2016-11-04 13:42,Inne,22.8,14
2016-11-04 13:42,Ute,1.4,79
2016-11-04 13:43,Inne,22.8,14
2016-11-04 13:43,Ute,1.4,79
2016-11-04 13:44,Inne,22.8,14
2016-11-04 13:44,Ute,1.4,79
2016-11-04 13:45,Inne,22.8,14
2016-11-04 13:45,Ute,1.4,79
2016-11-04 13:46,Inne,22.8,14
2016-11-04 13:46,Ute,1.4,79
2016-11-04 13:47,Inne,22.8,14
2016-11-04 13:47,Ute,1.4,79
2016-11-04 13:48,Inne,22.8,14
2016-11-04 13:48,Ute,1.5,79
2016-11-04 13:49,Inne,22.8,14
2016-11-04 13:49,Ute,1.5,79
2016-11-04 13:50,Inne,22.8,14
2016-11-04 13:50,Ute,1.5,79
2016-11-04 13:51,Inne,22.8,14
2016-11-04 13:51,Ute,1.5,79
2016-11-04 13:52,Inne,22.8,14
2016-11-04 13:52,Ute,1.5,79
2016-11-04 13:53,Inne,22.8,14
2016-11-04 13:53,Ute,1.5,79
2016-11-04 13:54,Inne,22.8,14
2016-11-04 13:54,Ute,1.5,79
2016-11-04 13:55,Inne,22.8,14
2016-11-04 13:55,Ute,1.5,79
2016-11-04 13:56,Inne,22.8,14
2016-11-04 13:56,Ute,1.4,79
2016-11-04 13:57,Inne,22.8,14
2016-11-04 13:57,Ute,1.4,78
2016-11-04 13:58,Inne,22.8,14
2016-11-04 13:58,Ute,1.4,78
2016-11-04 13:59,Inne,22.8,14
2016-11-04 13:59,Ute,1.4,78
2016-11-04 14:00,Inne,22.8,14
2016-11-04 14:00,Ute,1.4,78
2016-11-04 14:01,Inne,22.8,14
2016-11-04 14:01,Ute,1.4,78
2016-11-04 14:02,Inne,22.8,14
2016-11-04 14:02,Ute,1.4,78
2016-11-04 14:03,Inne,22.8,14
2016-11-04 14:03,Ute,1.4,78
2016-11-04 14:04,Inne,22.8,14
2016-11-04 14:04,Ute,1.3,78
2016-11-04 14:05,Ute,1.3,78
2016-11-04 14:06,Inne,22.8,14
2016-11-04 14:06,Ute,1.3,78
2016-11-04 14:07,Inne,22.8,14
2016-11-04 14:07,Ute,1.3,78
2016-11-04 14:08,Inne,22.8,14
2016-11-04 14:08,Ute,1.3,78
2016-11-04 14:09,Inne,22.8,14
2016-11-04 14:09,Ute,1.3,78
2016-11-04 14:10,Inne,22.8,14
2016-11-04 14:11,Inne,22.8,14
2016-11-04 14:11,Ute,1.2,78
2016-11-04 14:12,Inne,22.8,14
2016-11-04 14:12,Ute,1.2,78
2016-11-04 14:13,Inne,22.9,14
2016-11-04 14:13,Ute,1.2,78
2016-11-04 14:14,Inne,22.9,14
2016-11-04 14:14,Ute,1.2,78
2016-11-04 14:15,Inne,22.9,14
2016-11-04 14:15,Ute,1.1,78
2016-11-04 14:16,Inne,22.9,14
2016-11-04 14:16,Ute,1.1,78
2016-11-04 14:17,Inne,22.9,14
2016-11-04 14:17,Ute,1.1,78
2016-11-04 14:18,Ute,1.1,78
2016-11-04 14:19,Inne,22.9,14
2016-11-04 14:19,Ute,1.1,78
2016-11-04 14:20,Inne,22.9,14
2016-11-04 14:20,Ute,1.1,78
2016-11-04 14:21,Inne,22.9,14
2016-11-04 14:21,Ute,1.1,78
2016-11-04 14:22,Inne,22.9,14
2016-11-04 14:22,Ute,1.1,78
2016-11-04 14:23,Inne,22.9,14
2016-11-04 14:24,Inne,22.9,14
2016-11-04 14:24,Ute,1.1,78
2016-11-04 14:25,Inne,22.9,14
2016-11-04 14:25,Ute,1,78
2016-11-04 14:26,Inne,22.9,14
2016-11-04 14:26,Ute,1,78
2016-11-04 14:27,Inne,22.9,14
2016-11-04 14:27,Ute,1,78
2016-11-04 14:28,Inne,22.9,14
2016-11-04 14:28,Ute,1,78
2016-11-04 14:29,Inne,22.9,14
2016-11-04 14:29,Ute,1,78
2016-11-04 14:30,Inne,22.9,14
2016-11-04 14:30,Ute,1,78
2016-11-04 14:31,Ute,1,78
2016-11-04 14:32,Inne,22.9,14
2016-11-04 14:32,Ute,1,78
2016-11-04 14:33,Inne,22.9,14
2016-11-04 14:33,Ute,1,78
2016-11-04 14:34,Inne,22.9,14
2016-11-04 14:34,Ute,1.1,78
2016-11-04 14:35,Inne,22.9,14
2016-11-04 14:35,Ute,1.1,78
2016-11-04 14:36,Inne,22.8,14
2016-11-04 14:36,Ute,1.1,78
2016-11-04 14:36,Inne,22.8,14
2016-11-04 14:37,Ute,1.1,78
2016-11-04 14:37,Inne,22.8,14
2016-11-04 14:38,Ute,1.1,78
2016-11-04 14:38,Inne,22.8,14
2016-11-04 14:39,Ute,1.2,78
2016-11-04 14:39,Inne,22.8,14
2016-11-04 14:40,Ute,1.2,78
2016-11-04 14:40,Inne,22.6,14
2016-11-04 14:41,Ute,1.3,78
2016-11-04 14:41,Inne,22.6,14
2016-11-04 14:42,Ute,1.3,78
2016-11-04 14:42,Inne,22.6,14
2016-11-04 14:43,Ute,1.3,78
2016-11-04 14:44,Ute,1.3,78
2016-11-04 14:44,Inne,22.4,14
2016-11-04 14:45,Ute,1.3,78
2016-11-04 14:45,Inne,22.4,14
2016-11-04 14:46,Ute,1.3,78
2016-11-04 14:46,Inne,22.4,14
2016-11-04 14:47,Ute,1.3,78
2016-11-04 14:47,Inne,22.3,14
2016-11-04 14:48,Ute,1.3,78
2016-11-04 14:48,Inne,22.3,14
2016-11-04 14:49,Inne,22.2,14
2016-11-04 14:50,Ute,1.3,78
2016-11-04 14:50,Inne,22.2,14
2016-11-04 14:51,Ute,1.3,78
2016-11-04 14:51,Inne,22.1,14
2016-11-04 14:52,Ute,1.3,78
2016-11-04 14:52,Inne,22.1,14
2016-11-04 14:53,Ute,1.3,78
2016-11-04 14:53,Inne,22,14
2016-11-04 14:54,Ute,1.3,78
2016-11-04 14:54,Inne,22,14
2016-11-04 14:55,Ute,1.3,78
2016-11-04 14:55,Inne,21.9,14
2016-11-04 14:56,Ute,1.3,78
2016-11-04 14:57,Ute,1.3,78
2016-11-04 14:57,Inne,21.8,14
2016-11-04 14:58,Ute,1.3,78
2016-11-04 14:58,Inne,21.8,14
2016-11-04 14:59,Ute,1.3,78
2016-11-04 14:59,Inne,21.8,14
2016-11-04 15:00,Ute,1.3,78
2016-11-04 15:00,Inne,21.8,14
2016-11-04 15:01,Ute,1.3,77
2016-11-04 15:01,Inne,21.8,14
2016-11-04 15:02,Ute,1.3,77
2016-11-04 15:02,Inne,21.8,14
2016-11-04 15:03,Ute,1.3,77
2016-11-04 15:03,Inne,21.7,14
2016-11-04 15:04,Ute,1.3,77
2016-11-04 15:04,Inne,21.7,14
2016-11-04 15:05,Ute,1.3,77
2016-11-04 15:05,Inne,21.7,14
2016-11-04 15:06,Ute,1.3,77
2016-11-04 15:06,Inne,21.7,14
2016-11-04 15:07,Ute,1.3,78
2016-11-04 15:07,Inne,21.6,14
2016-11-04 15:08,Ute,1.3,78
2016-11-04 15:08,Inne,21.6,14
2016-11-04 15:09,Ute,1.4,78
2016-11-04 15:10,Ute,1.4,77
2016-11-04 15:10,Inne,21.5,14
2016-11-04 15:11,Ute,1.3,77
2016-11-04 15:11,Inne,21.5,14
2016-11-04 15:12,Ute,1.3,77
2016-11-04 15:12,Inne,21.5,14
2016-11-04 15:13,Ute,1.3,77
2016-11-04 15:13,Inne,21.4,14
2016-11-04 15:14,Ute,1.3,77
2016-11-04 15:14,Inne,21.4,14
2016-11-04 15:15,Inne,21.4,14
2016-11-04 15:16,Ute,1.1,77
2016-11-04 15:16,Inne,21.4,14
2016-11-04 15:17,Ute,1.1,77
2016-11-04 15:17,Inne,21.3,14
2016-11-04 15:18,Ute,1.1,77
2016-11-04 15:18,Inne,21.3,14
2016-11-04 15:19,Ute,1.1,77
2016-11-04 15:19,Inne,21.4,14
2016-11-04 15:20,Ute,1.1,77
2016-11-04 15:20,Inne,21.4,14
2016-11-04 15:21,Ute,1.1,77
2016-11-04 15:21,Inne,21.4,14
2016-11-04 15:22,Ute,1.1,77
2016-11-04 15:23,Ute,1.1,77
2016-11-04 15:23,Inne,21.5,14
2016-11-04 15:24,Ute,1.1,77
2016-11-04 15:24,Inne,21.6,14
2016-11-04 15:25,Ute,1.1,77
2016-11-04 15:25,Inne,21.6,14
2016-11-04 15:26,Ute,1.1,77
2016-11-04 15:26,Inne,21.6,14
2016-11-04 15:27,Ute,1.1,77
2016-11-04 15:27,Inne,21.7,14
2016-11-04 15:28,Ute,1.1,77
2016-11-04 15:28,Inne,21.7,14
2016-11-04 15:29,Ute,1,77
2016-11-04 15:29,Inne,21.7,14
2016-11-04 15:30,Ute,1,77
2016-11-04 15:30,Inne,21.7,14
2016-11-04 15:31,Ute,0.9,77
2016-11-04 15:31,Inne,21.8,14
2016-11-04 15:32,Ute,0.9,77
2016-11-04 15:32,Inne,21.8,14
2016-11-04 15:33,Ute,0.9,77
2016-11-04 15:33,Inne,21.8,14
2016-11-04 15:34,Ute,0.9,77
2016-11-04 15:34,Inne,21.8,14
2016-11-04 15:35,Ute,0.9,77
2016-11-04 15:36,Ute,0.9,77
2016-11-04 15:36,Inne,21.8,14
2016-11-04 15:37,Ute,0.9,77
2016-11-04 15:37,Inne,21.8,14
2016-11-04 15:38,Ute,0.9,77
2016-11-04 15:38,Inne,21.8,14
2016-11-04 15:39,Ute,0.9,77
2016-11-04 15:39,Inne,21.8,14
2016-11-04 15:40,Ute,0.9,77
2016-11-04 15:40,Inne,21.8,14
2016-11-04 15:41,Inne,21.8,14
2016-11-04 15:42,Ute,0.9,77
2016-11-04 15:42,Inne,21.8,14
2016-11-04 15:43,Ute,1,77
2016-11-04 15:43,Inne,21.8,14
2016-11-04 15:44,Ute,1,77
2016-11-04 15:44,Inne,21.8,14
2016-11-04 15:45,Ute,1,77
2016-11-04 15:45,Inne,21.9,14
2016-11-04 15:46,Ute,1,77
2016-11-04 15:46,Inne,21.9,14
2016-11-04 15:47,Ute,1,77
2016-11-04 15:47,Inne,21.9,14
2016-11-04 15:48,Ute,1,77
2016-11-04 15:48,Inne,21.9,14
2016-11-04 15:49,Ute,1,77
2016-11-04 15:49,Inne,21.9,14
2016-11-04 15:50,Ute,1.1,77
2016-11-04 15:50,Inne,21.9,14
2016-11-04 15:51,Ute,1.1,77
2016-11-04 15:51,Inne,21.9,14
2016-11-04 15:52,Ute,1.1,77
2016-11-04 15:52,Inne,21.9,14
2016-11-04 15:53,Ute,1,77
2016-11-04 15:53,Inne,21.9,14
2016-11-04 15:54,Inne,21.9,14
2016-11-04 15:55,Ute,0.9,77
2016-11-04 15:55,Inne,21.9,14
2016-11-04 15:56,Ute,0.9,77
2016-11-04 15:56,Inne,21.9,14
2016-11-04 15:57,Ute,0.9,77
2016-11-04 15:57,Inne,21.9,14
2016-11-04 15:58,Ute,0.9,77
2016-11-04 15:58,Inne,21.9,14
2016-11-04 15:59,Ute,0.9,77
2016-11-04 15:59,Inne,22,14
2016-11-04 16:00,Ute,0.9,77
2016-11-04 16:00,Inne,22,14
2016-11-04 16:01,Ute,0.9,77
2016-11-04 16:02,Ute,0.9,77
2016-11-04 16:02,Inne,21.9,14
2016-11-04 16:03,Ute,0.9,77
2016-11-04 16:03,Inne,22,14
2016-11-04 16:04,Ute,0.9,77
2016-11-04 16:04,Inne,22,14
2016-11-04 16:04,Ute,0.9,77
2016-11-04 16:05,Inne,22,14
2016-11-04 16:05,Ute,0.9,77
2016-11-04 16:06,Inne,22,14
2016-11-04 16:07,Inne,22,14
2016-11-04 16:07,Ute,0.9,77
2016-11-04 16:08,Inne,22,14
2016-11-04 16:08,Ute,0.9,77
2016-11-04 16:09,Inne,22,14
2016-11-04 16:09,Ute,0.9,77
2016-11-04 16:10,Inne,22,14
2016-11-04 16:10,Ute,0.9,77
2016-11-04 16:11,Inne,22,14
2016-11-04 16:11,Ute,0.9,77
2016-11-04 16:12,Inne,22,14
2016-11-04 16:12,Ute,0.9,77
2016-11-04 16:13,Inne,22,14
2016-11-04 16:13,Ute,0.9,77
2016-11-04 16:14,Inne,22,14
2016-11-04 16:14,Ute,0.9,77
2016-11-04 16:15,Inne,22,14
2016-11-04 16:15,Ute,0.9,77
2016-11-04 16:16,Inne,22,14
2016-11-04 16:16,Ute,0.8,77
2016-11-04 16:17,Inne,22.1,14
2016-11-04 16:17,Ute,0.8,77
2016-11-04 16:18,Inne,22.1,14
2016-11-04 16:18,Ute,0.8,77
2016-11-04 16:19,Inne,22.1,14
2016-11-04 16:19,Ute,0.8,77
2016-11-04 16:20,Inne,22.1,14
2016-11-04 16:20,Ute,0.8,77
2016-11-04 16:21,Inne,22.1,14
2016-11-04 16:21,Ute,0.8,77
2016-11-04 16:22,Inne,22.1,14
2016-11-04 16:22,Ute,0.8,77
2016-11-04 16:23,Inne,22.1,14
2016-11-04 16:23,Ute,0.8,77
2016-11-04 16:24,Inne,22.1,14
2016-11-04 16:24,Ute,0.8,77
2016-11-04 16:25,Inne,22.1,14
2016-11-04 16:25,Ute,0.8,77
2016-11-04 16:26,Inne,22.1,14
2016-11-04 16:26,Ute,0.8,77
2016-11-04 16:27,Inne,22.1,14
2016-11-04 16:27,Ute,0.8,77
2016-11-04 16:28,Inne,22.1,14
2016-11-04 16:28,Ute,0.8,77
2016-11-04 16:29,Inne,22.1,14
2016-11-04 16:29,Ute,0.8,77
2016-11-04 16:30,Inne,22.1,14
2016-11-04 16:30,Ute,0.8,77
2016-11-04 16:31,Inne,22.1,14
2016-11-04 16:31,Ute,0.8,77
2016-11-04 16:32,Inne,22.1,14
2016-11-04 16:32,Ute,0.8,77
2016-11-04 16:33,Inne,22.2,14
2016-11-04 16:33,Ute,0.8,77
2016-11-04 16:34,Inne,22.2,14
2016-11-04 16:34,Ute,0.8,77
2016-11-04 16:35,Inne,22.2,14
2016-11-04 16:35,Ute,0.8,77
2016-11-04 16:36,Inne,22.2,14
2016-11-04 16:36,Ute,0.8,77
2016-11-04 16:37,Inne,22.2,14
2016-11-04 16:37,Ute,0.8,77
2016-11-04 16:38,Inne,22.2,14
2016-11-04 16:38,Ute,0.8,77
2016-11-04 16:39,Inne,22.2,14
2016-11-04 16:39,Ute,0.8,77
2016-11-04 16:40,Ute,0.8,77
2016-11-04 16:41,Inne,22.2,14
2016-11-04 16:41,Ute,0.8,77
2016-11-04 16:42,Inne,22.2,14
2016-11-04 16:42,Ute,0.8,78
2016-11-04 16:43,Inne,22.2,14
2016-11-04 16:43,Ute,0.8,78
2016-11-04 16:44,Inne,22.3,14
2016-11-04 16:44,Ute,0.8,78
2016-11-04 16:45,Inne,22.3,14
2016-11-04 16:45,Ute,0.8,78
2016-11-04 16:46,Inne,22.3,14
2016-11-04 16:46,Ute,0.9,78
2016-11-04 16:47,Inne,22.3,14
2016-11-04 16:47,Ute,0.9,78
2016-11-04 16:48,Inne,22.3,14
2016-11-04 16:48,Ute,0.9,78
2016-11-04 16:49,Inne,22.3,14
2016-11-04 16:49,Ute,0.9,78
2016-11-04 16:50,Inne,22.3,14
2016-11-04 16:50,Ute,0.9,78
2016-11-04 16:51,Inne,22.3,14
2016-11-04 16:51,Ute,0.9,78
2016-11-04 16:52,Inne,22.3,14
2016-11-04 16:52,Ute,0.9,78
2016-11-04 16:53,Ute,0.9,78
2016-11-04 16:54,Inne,22.3,14
2016-11-04 16:54,Ute,0.9,78
2016-11-04 16:55,Inne,22.3,14
2016-11-04 16:55,Ute,0.9,78
2016-11-04 16:56,Inne,22.3,14
2016-11-04 16:56,Ute,0.9,78
2016-11-04 16:57,Inne,22.3,14
2016-11-04 16:57,Ute,0.9,78
2016-11-04 16:58,Inne,22.3,14
2016-11-04 16:59,Inne,22.3,14
2016-11-04 16:59,Ute,0.9,78
2016-11-04 17:00,Inne,22.4,14
2016-11-04 17:00,Ute,1,78
2016-11-04 17:01,Inne,22.4,14
2016-11-04 17:01,Ute,1,78
2016-11-04 17:02,Inne,22.4,14
2016-11-04 17:02,Ute,1,78
2016-11-04 17:03,Inne,22.4,14
2016-11-04 17:03,Ute,1.1,78
2016-11-04 17:04,Inne,22.4,14
2016-11-04 17:04,Ute,1.1,78
2016-11-04 17:05,Inne,22.4,16
2016-11-04 17:05,Ute,1.1,78
2016-11-04 17:06,Inne,22.4,16
2016-11-04 17:06,Ute,1.1,78
2016-11-04 17:07,Inne,22.4,16
2016-11-04 17:07,Ute,1.1,78
2016-11-04 17:09,Inne,22.4,16
2016-11-04 17:09,Ute,1.1,78
2016-11-04 17:10,Inne,22.4,17
2016-11-04 17:10,Ute,1.1,78
2016-11-04 17:11,Inne,22.4,17
2016-11-04 17:11,Ute,1.1,78
2016-11-04 17:12,Inne,22.4,17
2016-11-04 17:12,Ute,1.1,78
2016-11-04 17:13,Inne,22.4,18
2016-11-04 17:13,Ute,1.1,78
2016-11-04 17:14,Inne,22.4,18
2016-11-04 17:14,Ute,1.1,78
2016-11-04 17:15,Inne,22.4,18
2016-11-04 17:15,Ute,1.1,78
2016-11-04 17:16,Inne,22.4,19
2016-11-04 17:16,Ute,1.1,78
2016-11-04 17:17,Inne,22.4,19
2016-11-04 17:17,Ute,1.1,78
2016-11-04 17:18,Inne,22.4,19
2016-11-04 17:18,Ute,1.1,78
2016-11-04 17:19,Ute,1.1,78
2016-11-04 17:20,Inne,22.4,19
2016-11-04 17:20,Ute,1.1,78
2016-11-04 17:21,Inne,22.4,20
2016-11-04 17:21,Ute,1.1,78
2016-11-04 17:22,Inne,22.4,20
2016-11-04 17:22,Ute,1.1,78
2016-11-04 17:23,Inne,22.4,20
2016-11-04 17:23,Ute,1.1,78
2016-11-04 17:24,Inne,22.4,20
2016-11-04 17:24,Ute,1.1,78
2016-11-04 17:25,Inne,22.4,20
2016-11-04 17:25,Ute,1.1,78
2016-11-04 17:26,Inne,22.6,21
2016-11-04 17:26,Ute,1.3,78
2016-11-04 17:27,Inne,22.6,21
2016-11-04 17:27,Ute,1.1,78
2016-11-04 17:28,Inne,22.6,21
2016-11-04 17:28,Ute,1.1,78
2016-11-04 17:29,Inne,22.6,21
2016-11-04 17:29,Ute,1.1,78
2016-11-04 17:30,Inne,22.6,21
2016-11-04 17:30,Ute,1.1,78
2016-11-04 17:31,Inne,22.6,21
2016-11-04 17:31,Ute,1.1,78
2016-11-04 17:32,Ute,1.1,78
2016-11-04 17:33,Inne,22.6,22
2016-11-04 17:33,Ute,1.1,78
2016-11-04 17:34,Inne,22.6,22
2016-11-04 17:34,Ute,1.1,78
2016-11-04 17:35,Inne,22.6,21
2016-11-04 17:35,Ute,1.1,78
2016-11-04 17:36,Inne,22.6,21
2016-11-04 17:36,Ute,1.1,78
2016-11-04 17:37,Inne,22.6,21
2016-11-04 17:38,Inne,22.6,22
2016-11-04 17:38,Ute,1.1,78
2016-11-04 17:39,Inne,22.6,22
2016-11-04 17:39,Ute,1.2,78
2016-11-04 17:40,Inne,22.6,22
2016-11-04 17:40,Ute,1.2,78
2016-11-04 17:41,Inne,22.6,21
2016-11-04 17:41,Ute,1.2,78
2016-11-04 17:42,Inne,22.6,21
2016-11-04 17:42,Ute,1.3,78
2016-11-04 17:43,Inne,22.6,21
2016-11-04 17:43,Ute,1.3,78
2016-11-04 17:44,Inne,22.6,21
2016-11-04 17:44,Ute,1.3,78
2016-11-04 17:45,Ute,1.3,78
2016-11-04 17:46,Inne,22.6,21
2016-11-04 17:46,Ute,1.3,78
2016-11-04 17:47,Inne,22.6,21
2016-11-04 17:47,Ute,1.3,78
2016-11-04 17:48,Inne,22.6,21
2016-11-04 17:48,Ute,1.3,78
2016-11-04 17:49,Inne,22.6,21
2016-11-04 17:49,Ute,1.2,78
2016-11-04 17:50,Inne,22.6,21
2016-11-04 17:50,Ute,1.1,77
2016-11-04 17:51,Inne,22.6,21
2016-11-04 17:51,Ute,1.1,77
2016-11-04 17:52,Inne,22.6,21
2016-11-04 17:52,Ute,1.1,77
2016-11-04 17:53,Inne,22.6,21
2016-11-04 17:53,Ute,1.1,77
2016-11-04 17:54,Inne,22.6,21
2016-11-04 17:54,Ute,1.1,77
2016-11-04 17:55,Inne,22.6,21
2016-11-04 17:55,Ute,1.1,77
2016-11-04 17:56,Inne,22.6,21
2016-11-04 17:56,Ute,1.1,77
2016-11-04 17:57,Inne,22.6,21
2016-11-04 17:57,Ute,1.1,77
2016-11-04 17:58,Inne,22.6,21
2016-11-04 17:58,Ute,1.1,77
2016-11-04 17:59,Inne,22.6,21
2016-11-04 17:59,Ute,1.1,77
2016-11-04 18:00,Inne,22.6,21
2016-11-04 18:00,Ute,1,77
2016-11-04 18:01,Inne,22.6,21
2016-11-04 18:01,Ute,1,77
2016-11-04 18:02,Inne,22.6,21
2016-11-04 18:02,Ute,0.9,77
2016-11-04 18:03,Inne,22.6,21
2016-11-04 18:04,Inne,22.6,21
2016-11-04 18:04,Ute,0.9,77
2016-11-04 18:05,Inne,22.6,21
2016-11-04 18:05,Ute,0.9,77
2016-11-04 18:06,Inne,22.6,21
2016-11-04 18:06,Ute,0.9,77
2016-11-04 18:07,Inne,22.6,21
2016-11-04 18:07,Ute,0.9,77
2016-11-04 18:08,Inne,22.6,21
2016-11-04 18:08,Ute,0.8,77
2016-11-04 18:09,Inne,22.6,21
2016-11-04 18:09,Ute,0.9,77
2016-11-04 18:10,Inne,22.6,21
2016-11-04 18:10,Ute,0.8,77
2016-11-04 18:11,Ute,0.8,77
2016-11-04 18:12,Inne,22.6,21
2016-11-04 18:12,Ute,0.8,77
2016-11-04 18:13,Inne,22.6,20
2016-11-04 18:13,Ute,0.7,77
2016-11-04 18:14,Inne,22.6,20
2016-11-04 18:14,Ute,0.7,77
2016-11-04 18:15,Inne,22.6,20
2016-11-04 18:15,Ute,0.7,77
2016-11-04 18:16,Inne,22.6,20
2016-11-04 18:16,Ute,0.7,77
2016-11-04 18:17,Inne,22.6,20
2016-11-04 18:17,Ute,0.6,77
2016-11-04 18:18,Inne,22.6,20
2016-11-04 18:18,Ute,0.6,77
2016-11-04 18:19,Inne,22.6,20
2016-11-04 18:19,Ute,0.6,77
2016-11-04 18:20,Inne,22.6,20
2016-11-04 18:20,Ute,0.6,77
2016-11-04 18:21,Inne,22.6,20
2016-11-04 18:21,Ute,0.6,77
2016-11-04 18:22,Inne,22.8,20
2016-11-04 18:22,Ute,0.6,77
2016-11-04 18:23,Inne,22.8,20
2016-11-04 18:23,Ute,0.6,77
2016-11-04 18:24,Inne,22.8,20
2016-11-04 18:24,Ute,0.5,77
2016-11-04 18:25,Inne,22.8,20
2016-11-04 18:25,Ute,0.5,77
2016-11-04 18:26,Inne,22.8,20
2016-11-04 18:26,Ute,0.5,77
2016-11-04 18:27,Inne,22.8,20
2016-11-04 18:27,Ute,0.5,77
2016-11-04 18:28,Inne,22.8,20
2016-11-04 18:28,Ute,0.5,77
2016-11-04 18:29,Inne,22.8,20
2016-11-04 18:30,Inne,22.8,20
2016-11-04 18:30,Ute,0.4,77
2016-11-04 18:31,Inne,22.8,20
2016-11-04 18:31,Ute,0.4,77
2016-11-04 18:32,Inne,22.8,20
2016-11-04 18:32,Ute,0.4,77
2016-11-04 18:33,Inne,22.8,20
2016-11-04 18:33,Ute,0.4,77
2016-11-04 18:34,Inne,22.8,20
2016-11-04 18:34,Ute,0.4,77
2016-11-04 18:35,Inne,22.8,20
2016-11-04 18:35,Ute,0.4,78
2016-11-04 18:36,Inne,22.8,19
2016-11-04 18:36,Ute,0.4,78
2016-11-04 18:37,Inne,22.8,19
2016-11-04 18:37,Ute,0.4,78
2016-11-04 18:38,Inne,22.8,19
2016-11-04 18:38,Ute,0.4,78
2016-11-04 18:39,Inne,22.8,19
2016-11-04 18:39,Ute,0.4,78
2016-11-04 18:40,Inne,22.8,19
2016-11-04 18:40,Ute,0.4,78
2016-11-04 18:41,Inne,22.8,19
2016-11-04 18:41,Ute,0.4,78
2016-11-04 18:42,Inne,22.8,19
2016-11-04 18:43,Inne,22.8,19
2016-11-04 18:43,Ute,0.4,78
2016-11-04 18:44,Inne,22.8,19
2016-11-04 18:44,Ute,0.4,78
2016-11-04 18:45,Inne,22.8,19
2016-11-04 18:45,Ute,0.3,78
2016-11-04 18:46,Inne,22.8,19
2016-11-04 18:46,Ute,0.3,78
2016-11-04 18:47,Inne,22.8,19
2016-11-04 18:47,Ute,0.3,78
2016-11-04 18:48,Inne,22.8,19
2016-11-04 18:48,Ute,0.3,78
2016-11-04 18:49,Inne,22.8,19
2016-11-04 18:49,Ute,0.3,78
2016-11-04 18:50,Inne,22.8,19
2016-11-04 18:50,Ute,0.4,78
2016-11-04 18:51,Inne,22.8,19
2016-11-04 18:51,Inne,22.8,19
2016-11-04 18:51,Ute,0.4,78
2016-11-04 18:52,Inne,22.8,19
2016-11-04 18:52,Ute,0.4,78
2016-11-04 18:53,Inne,22.8,19
2016-11-04 18:53,Ute,0.4,78
2016-11-04 18:54,Inne,22.8,19
2016-11-04 18:54,Ute,0.4,78
2016-11-04 18:55,Inne,22.8,19
2016-11-04 18:55,Ute,0.4,78
2016-11-04 18:56,Inne,22.8,19
2016-11-04 18:56,Ute,0.4,78
2016-11-04 18:57,Inne,22.8,19
2016-11-04 18:57,Ute,0.4,78
2016-11-04 18:58,Inne,22.8,19
2016-11-04 18:58,Ute,0.4,78
2016-11-04 18:59,Inne,22.8,19
2016-11-04 18:59,Ute,0.4,78
2016-11-04 19:00,Inne,22.8,19
2016-11-04 19:00,Ute,0.4,78
2016-11-04 19:01,Inne,22.8,19
2016-11-04 19:01,Ute,0.5,78
2016-11-04 19:02,Inne,22.8,18
2016-11-04 19:02,Ute,0.5,78
2016-11-04 19:03,Inne,22.8,18
2016-11-04 19:03,Ute,0.5,78
2016-11-04 19:04,Inne,22.8,18
2016-11-04 19:04,Ute,0.6,78
2016-11-04 19:05,Inne,22.8,18
2016-11-04 19:05,Ute,0.6,78
2016-11-04 19:06,Inne,22.8,18
2016-11-04 19:06,Ute,0.6,78
2016-11-04 19:07,Inne,22.8,18
2016-11-04 19:07,Ute,0.6,78
2016-11-04 19:08,Inne,22.8,18
2016-11-04 19:08,Ute,0.7,78
2016-11-04 19:09,Inne,22.8,18
2016-11-04 19:09,Ute,0.6,78
2016-11-04 19:10,Inne,22.8,18
2016-11-04 19:10,Ute,0.7,78
2016-11-04 19:11,Inne,22.8,18
2016-11-04 19:11,Ute,0.7,78
2016-11-04 19:12,Inne,22.8,18
2016-11-04 19:12,Ute,0.7,78
2016-11-04 19:13,Inne,22.8,18
2016-11-04 19:13,Ute,0.7,78
2016-11-04 19:14,Inne,22.8,18
2016-11-04 19:14,Ute,0.7,78
2016-11-04 19:15,Inne,22.8,18
2016-11-04 19:15,Ute,0.8,78
2016-11-04 19:16,Inne,22.8,18
2016-11-04 19:16,Ute,0.8,78
2016-11-04 19:17,Inne,22.8,18
2016-11-04 19:17,Ute,0.7,78
2016-11-04 19:18,Inne,22.8,18
2016-11-04 19:18,Ute,0.7,78
2016-11-04 19:19,Inne,22.8,18
2016-11-04 19:19,Ute,0.7,78
2016-11-04 19:20,Inne,22.8,18
2016-11-04 19:20,Ute,0.7,78
2016-11-04 19:21,Inne,22.8,18
2016-11-04 19:21,Ute,0.7,78
2016-11-04 19:22,Inne,22.8,18
2016-11-04 19:22,Ute,0.7,78
2016-11-04 19:23,Inne,22.8,18
2016-11-04 19:23,Ute,0.7,78
2016-11-04 19:24,Inne,22.8,18
2016-11-04 19:24,Ute,0.6,78
